molecule_chembl_id,pchembl_value,smiles,ROMol,MW,HBA,HBD,LogP,rule_of_five_conform
CHEMBL2064536,7.39,N#Cc1ccccc1-c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E69E40>,370.088832068,6,0,4.9625800000000035,yes
CHEMBL255905,7.39,OC12CC3CC(C1)CC(Nc1nc(N[C@H]4CC[C@H](O)CC4)ncc1C(F)(F)F)(C3)C2,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E69EB0>,426.224260828,6,4,3.706400000000003,yes
CHEMBL4746460,7.39,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E69F20>,573.1368161480001,7,2,5.5110000000000054,no
CHEMBL1087380,7.38,Cn1cc(C2=C(c3cccnc3)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E69F90>,303.100776656,4,1,2.1405000000000003,yes
CHEMBL584757,7.38,Cc1ccc(-c2ccc3occ(-c4ccc(S(C)(=O)=O)cc4)c3c2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68040>,352.076929992,4,0,5.0717200000000044,yes
CHEMBL4756997,7.38,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E680B0>,613.283509108,9,4,5.200900000000005,no
CHEMBL261659,7.38,O=C(Nc1n[nH]c2cc(-c3ccc4[nH]ccc4c3)ccc12)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68120>,316.132411132,2,3,4.059700000000002,yes
CHEMBL523113,7.38,Cn1cc(C2=C(c3coc4ccc(F)cc34)C(=O)NC2=O)c2cc(Cl)ccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68190>,394.05204814399997,4,1,4.284200000000002,yes
CHEMBL406701,7.37,CCC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68200>,266.116761068,3,2,2.9734000000000016,yes
CHEMBL4753347,7.37,NC(=O)c1sc(-c2ccnc(NC(=O)CNCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68270>,571.236558916,9,4,4.160000000000004,yes
CHEMBL103628,7.37,CN1CCN(C)CCn2cc(c3ccccc32)C2=C(C(=O)NC2=O)c2cn(c3ccccc23)CCN(C)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E682E0>,524.2899743920001,7,1,2.972200000000001,yes
CHEMBL4514346,7.37,Cc1nc(-c2cccc(O)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68350>,334.142975816,4,3,3.501220000000001,yes
CHEMBL4078869,7.37,CC[C@@H]1CN(Cc2ccccc2)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E683C0>,390.21680945200006,7,0,2.3381,yes
CHEMBL514401,7.36,COc1ccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)cc1F,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68430>,358.07874155999997,6,0,4.111500000000003,yes
CHEMBL2048667,7.36,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccnc3[nH]c(-c4ccc(F)cc4)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E684A0>,453.1270887200001,5,3,3.1080000000000005,yes
CHEMBL1081429,7.36,COc1ccc(C2=NNC(=O)/C2=N\Nc2ccccc2Cl)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68510>,358.08326802,6,2,2.659200000000001,yes
CHEMBL562157,7.36,Cc1cc(Nc2nc(Sc3ccc(Cl)cc3)nc3ccccc23)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68580>,367.06584412800004,5,2,5.209520000000003,yes
CHEMBL1957946,7.36,CS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(C4CCCC4)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E685F0>,442.167476312,5,4,3.270100000000001,yes
CHEMBL1834323,7.36,C[C@H]1COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68660>,413.14993233999996,8,4,2.2934,yes
CHEMBL1082237,7.36,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E686D0>,295.132076784,3,3,3.674100000000001,yes
CHEMBL3929715,7.36,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1ccncc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68740>,368.16371126,3,2,3.9970000000000026,yes
CHEMBL3922494,7.35,COc1ccc(/C=C2\S/C(=N\Cc3ccccc3)NC2=O)cc1OC,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E687B0>,354.10381343599994,5,1,3.4639000000000015,yes
CHEMBL3735079,7.35,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4cnccc4OC)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68820>,423.227039788,6,2,2.7217000000000002,yes
CHEMBL109944,7.35,COCCCn1cc(C2=C(c3ccccc3O)C(=O)NC2=O)c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68890>,377.13755608800005,6,2,2.3456,yes
CHEMBL4791089,7.35,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2ccc(Cl)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68900>,539.1757885000001,7,2,4.857600000000005,yes
CHEMBL1761791,7.35,Nc1nc(Nc2cccnc2)sc1C(=O)c1ccccc1F,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68970>,314.063760192,6,2,3.234000000000001,yes
CHEMBL1834114,7.35,Nc1c(F)c(NCCCc2ccccc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E689E0>,413.15509797199996,5,3,3.939700000000003,yes
CHEMBL1682347,7.35,Clc1ccccc1Cn1cc(-c2ccc3[nH]ncc3c2)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68A50>,309.078123064,4,1,3.523100000000002,yes
CHEMBL1834117,7.35,Nc1c(F)c(NCCCn2ccnc2)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68AC0>,403.14559590799996,7,3,2.593700000000001,yes
CHEMBL3735835,7.35,O=C(O)CN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccccc4F)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68B30>,410.175418816,4,3,2.8954000000000013,yes
CHEMBL3891139,7.34,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCN1CCOCC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68BA0>,376.189926008,4,2,2.6915000000000004,yes
CHEMBL1957958,7.34,CCN1CCN(C(=O)c2ccc(CCNC(=O)c3ccc(O)c4[nH]c(-c5cccs5)nc34)cc2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68C10>,503.19911078800004,6,3,3.747200000000002,yes
CHEMBL4078643,7.34,C[C@@H]1CN(S(C)(=O)=O)CCN1c1nc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68C80>,364.1317595,8,0,-0.29259999999999886,yes
CHEMBL2048657,7.33,CCS(=O)(=O)Nc1ccc(CCNC(=O)c2ccc(O)c3[nH]c(-c4ccccc4)nc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68CF0>,464.151826248,5,4,3.6696000000000017,yes
CHEMBL1801633,7.33,O=C(CBr)C1=C(c2c[nH]c3ccccc23)C(=O)NC1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68D60>,331.97965424800003,3,2,1.5418999999999994,yes
CHEMBL4741219,7.33,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(CCNc2c3c(nc4cc(Cl)ccc24)CCCC3)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68DD0>,671.2193846280001,11,3,5.318700000000004,no
CHEMBL4794527,7.33,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCCOCCn1cc(COc2cccc3c2C(=O)N(C2CCC(=O)NC2=O)C3=O)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68E40>,787.238409384,16,3,1.5971000000000002,no
CHEMBL1834118,7.33,Nc1c(F)c(NCCNc2cccc3ccccc23)c(F)c2c1c(=O)c(C(=O)O)cn2C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68EB0>,464.16599700399996,6,4,4.572200000000003,yes
CHEMBL4564217,7.33,CC(=O)Nc1cc(-c2[nH]c(C(N)=O)nc2-c2ccc(F)cc2)ccn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68F20>,339.113152908,4,3,2.3350999999999997,yes
CHEMBL4456432,7.33,NC(=O)c1ncc(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1E68F90>,271.10692465600005,4,3,0.9190999999999991,yes
CHEMBL599428,7.32,Cn1nc(C(N)=O)c2c1-c1nc(NC3CCN(C(=O)c4ccccc4)CC3)ncc1CC2,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59040>,431.20697304000004,7,2,1.7912999999999988,yes
CHEMBL1682354,7.32,Clc1cccc(Cn2cc(-c3ccc4[nH]ncc4c3)nn2)c1Cl,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C590B0>,343.03915071200004,4,1,4.176500000000002,yes
CHEMBL489845,7.32,C=CCOc1ccc2c(C3=C(c4cn(C)c5ccc(Br)cc45)C(=O)NC3=O)coc2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59120>,476.037169124,5,1,4.819000000000003,yes
CHEMBL3652544,7.32,Cc1cc(Nc2n[nH]c3ncc(F)cc23)nc(C2CCCC2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59190>,312.149872764,5,2,3.5966200000000015,yes
CHEMBL337642,7.32,O=C1NC(=O)C2=C1c1cn(c3ncccc13)CCOCCOCCOCCOCCn1cc2c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59200>,531.2117836479999,10,1,2.0331999999999995,yes
CHEMBL564459,7.32,Cc1cc(Nc2nc(Sc3cccc(Cl)c3Cl)nc3ccccc23)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59270>,401.02687177600006,5,2,5.862920000000002,yes
CHEMBL1834326,7.31,CC1(C)COc2c(NCCNc3ccccn3)c(F)c(N)c3c(=O)c(C(=O)O)cn1c23,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C592E0>,427.16558240399996,8,4,2.4675000000000002,yes
CHEMBL1093079,7.31,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)c(-c3ccc(CC)cc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59350>,399.19467704,3,3,5.903500000000005,yes
CHEMBL4761297,7.31,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCOCC#Cc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C593C0>,642.1896683000001,10,3,2.1212999999999997,yes
CHEMBL402932,7.31,O=C(O)c1ccc(Nc2ncc3nnn(-c4ccccc4)c3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59430>,332.10217362400005,7,2,2.652300000000001,yes
CHEMBL4785551,7.31,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCC1CCN(Cc2cccc(Br)c2)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C594A0>,583.12527292,7,2,4.966700000000005,yes
CHEMBL4067909,7.31,CC(=O)N1CCN(c2nc(-c3ccncn3)cc(=O)n2C)[C@H](C)C1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59510>,328.16477388,7,0,0.2943,yes
CHEMBL3960209,7.31,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCCc1c[nH]cn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59580>,357.15896022800007,3,3,3.325100000000001,yes
CHEMBL368193,7.31,C=Cn1cc(C2=C(c3nn(CCCN(C)C)c4ccccc34)C(=O)NC2=O)c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C595F0>,439.20082504,6,1,3.610400000000002,yes
CHEMBL4559169,7.31,Nc1ncc(-c2ccccc2)cc1/N=C/c1ccnc(NC(=O)C2CC2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59660>,357.158960228,5,2,3.824900000000002,yes
CHEMBL188303,7.3,Cc1ccc2c(-c3ccnc(Nc4ccc(C(F)(F)F)cc4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C596D0>,370.1153790760001,6,1,4.257120000000002,yes
CHEMBL364587,7.3,CC(C)(C)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59740>,344.17494464,6,1,4.227400000000003,yes
CHEMBL362155,7.3,FC(F)(F)c1cccc(-c2nn3ncccc3c2-c2ccnc(Nc3ccc4c(c3)OCCO4)n2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C597B0>,490.13650844400007,8,1,5.3869000000000025,yes
CHEMBL3735779,7.3,COc1ccc2[nH]nc(C(=O)NCC3CCN(Cc4nc(C(=O)O)cs4)CC3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59820>,429.147075216,7,3,2.3682000000000007,yes
CHEMBL573257,7.3,Cc1ccc(-c2ccc3occ(-c4ccc(C(=O)O)cc4)c3c2)o1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59890>,318.08920892799995,3,1,5.366420000000004,yes
CHEMBL434158,7.3,Cc1ccc2c(-c3ccnc(Nc4ccccc4)n3)c(-c3ccccc3)nn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59900>,378.1592945760001,6,1,4.905320000000004,yes
CHEMBL1682838,7.3,CCN(CC)c1cc(-c2ccncn2)cc(=O)n1C,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59970>,258.148061196,5,0,1.6885000000000001,yes
CHEMBL189352,7.3,COc1ccc2c(-c3ccnc(Nc4ccc(C#N)cc4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C599E0>,343.1181580360001,8,1,2.810180000000001,yes
CHEMBL365248,7.3,COc1ccc2c(-c3ccnc(Nc4cccc(OC(F)(F)F)c4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59A50>,402.10520831600013,8,1,3.8371000000000013,yes
CHEMBL189235,7.3,COc1ccc2c(-c3ccnc(Nc4cccc(C(F)(F)F)c4)n3)cnn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59AC0>,386.1102936960001,7,1,3.957300000000002,yes
CHEMBL380946,7.3,CCCCNC(=O)N1Cc2n[nH]c(NC(=O)[C@@H](C)c3ccc4ccccc4c3)c2C1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59B30>,405.21647510400004,3,3,4.1304000000000025,yes
CHEMBL1081447,7.3,COc1ccncc1C1=NNC(=O)/C1=N\Nc1ccc(N2CCOCC2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59BA0>,380.1596885,8,2,1.2288,yes
CHEMBL3661029,7.3,Fc1cnc2[nH]nc(Nc3cc(C(F)(F)F)cc(-c4ccccc4Cl)n3)c2c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59C10>,407.05608588,4,2,5.5748000000000015,yes
CHEMBL1957957,7.3,Cc1cn(CCCNC(=O)c2ccc(O)c3[nH]c(-c4cccs4)nc23)cn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59C80>,381.1259458480001,6,3,3.322020000000001,yes
CHEMBL1077233,7.3,CCCC(=O)Nc1n[nH]c2cc(Cl)c(-c3ccncc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59CF0>,314.09343878,3,2,4.0169000000000015,yes
CHEMBL361038,7.3,Cc1ccc2c(-c3ccnc(Nc4ccc(Cl)c(C(F)(F)F)c4)n3)c(-c3ccc(F)cc3)nn2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59D60>,498.0982850400001,6,1,6.716620000000003,yes
CHEMBL524059,7.3,O=C(O)c1ccc(Nc2nccc(-c3cnn4ncccc34)n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59DD0>,332.10217362400005,7,2,2.6281000000000008,yes
CHEMBL4791286,7.29,CNC(=O)c1sc(-c2ccnc(NC(=O)C3CC3)c2)nc1OCCc1cn(-c2c3c(nc4ccccc24)CCCC3)nn1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59E40>,594.21615782,10,2,4.542400000000003,yes
CHEMBL4089159,7.29,COC(=O)C1=C(Nc2ccccc2Cl)O/C(=C\c2c[nH]c3ncccc23)C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59EB0>,395.067283608,6,2,3.653200000000001,yes
CHEMBL3950215,7.29,CCOc1cc(/C=C2\S/C(=N\Cc3ccccc3)NC2=O)ccc1O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59F20>,354.10381343599994,5,2,3.5510000000000024,yes
CHEMBL257575,7.29,O=C(O)c1ccc(Nc2ncc3nnn(C45CC6CC(CC(O)(C6)C4)C5)c3n2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C59F90>,406.175338564,8,3,2.7033000000000005,yes
CHEMBL1682849,7.29,COc1ccccc1C1CCN(c2cc(-c3ccncn3)cc(=O)n2C)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44040>,376.189926008,6,0,3.2349000000000014,yes
CHEMBL130774,7.29,O=C1NC(=O)C2=C1c1cn(c3ccccc13)CCOCCOCCOCCOCCOCCn1cc2c2ccccc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C440B0>,573.24750046,9,1,3.259800000000002,yes
CHEMBL565205,7.29,Cc1cc(Nc2nc(Oc3ccccc3)nc3ccccc23)n[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44120>,317.12766010000007,5,2,4.197220000000002,yes
CHEMBL3091546,7.29,Cn1c(N2CCOC(c3ccccc3)C2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44190>,348.15862588,6,0,2.4202000000000004,yes
CHEMBL1630483,7.28,COc1ccc(Nc2nnc(-c3ccc(C(F)(F)F)cc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44200>,335.08816128399997,5,1,4.507600000000003,yes
CHEMBL1254896,7.28,Cc1[nH]c2ccccc2c1C1=C(NCCc2ccc(F)cc2)C(=O)N(C)C1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44270>,377.15395509999996,3,2,3.157420000000001,yes
CHEMBL3735627,7.28,COCCN1CCC(CNC(=O)c2n[nH]c3ccc(-c4ccc(OC)nc4)cc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C442E0>,423.227039788,6,2,2.7217000000000002,yes
CHEMBL3093031,7.28,Cn1c(NCC(=O)c2ccc(F)cc2)nc(-c2ccncc2)cc1=O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44350>,338.11790394,6,1,2.2762000000000002,yes
CHEMBL4455711,7.28,Cc1nc(-c2ccc(F)cc2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C443C0>,336.13863938400004,3,2,3.934720000000002,yes
CHEMBL5178368,7.28,CCCNc1ccc2ncc(-c3ccc4[nH]ncc4c3)n2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44430>,292.14364451200004,5,2,3.0945,yes
CHEMBL158885,7.28,O=C1NC(=O)C(c2ccccc2[N+](=O)[O-])=C1Nc1cc(Cl)c(O)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C444A0>,392.991925748,6,3,3.0868,yes
CHEMBL369572,7.28,O=C1NC(=O)C(c2cnc3ncccn23)=C1c1cn2c3c(cccc13)CN(C(=O)N1CCCCC1)CC2,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44510>,495.20188766000007,7,1,2.6727,yes
CHEMBL576183,7.27,COc1ccc(-c2coc3ccc(-c4ccc(C)o4)cc23)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44580>,304.109944372,3,0,5.676820000000004,yes
CHEMBL470360,7.27,Fc1cccc(CSc2nnc(-c3ccc4c(c3)CCO4)o2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C445F0>,328.06817687599994,5,0,4.102900000000003,yes
CHEMBL401303,7.27,Clc1ccccc1-c1cc(NCc2cccnc2)n2ncc(Br)c2n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44660>,413.0042851960001,5,1,4.819300000000003,yes
CHEMBL1496098,7.26,O=C1Nc2ccccc2/C1=C1\Nc2ccccc2\C1=N/O,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C446D0>,277.085126592,4,3,2.6538000000000004,yes
CHEMBL1088618,7.26,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3Cl)ccc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44740>,329.093104432,3,3,4.327500000000002,yes
CHEMBL489410,7.26,Cn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccc(O)c21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C447B0>,358.095356928,5,2,3.1973000000000016,yes
CHEMBL1089722,7.26,CCCC(=O)Nc1n[nH]c2cc(Cl)c(Br)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44820>,314.97740175200005,2,2,3.7174000000000014,yes
CHEMBL1093745,7.26,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)c(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44890>,371.163376912,3,3,5.341100000000004,yes
CHEMBL4635900,7.26,O=C(NCC1CCCO1)c1n[nH]c2ccc(-c3cccc(F)c3F)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44900>,357.128883224,3,2,3.416900000000002,yes
CHEMBL4082385,7.25,COc1cc(F)ccc1C1CN(c2nc(-c3ccncc3)cc(=O)n2C)CCN1C,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44970>,409.191403228,7,0,2.4831000000000003,yes
CHEMBL2391098,7.25,N#Cc1cc(F)ccc1-c1ccc(CSc2nnc(-c3ccncc3)o2)cc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C449E0>,388.079410256,6,0,5.1016800000000035,yes
CHEMBL258701,7.25,CCCC(=O)Nc1n[nH]c2ncc(-c3ccccc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44A50>,280.132411132,3,2,3.363500000000001,yes
CHEMBL1093390,7.25,CCCC(=O)Nc1n[nH]c2cc(-c3ccc(O)cc3)c(-c3ccc(O)cc3)cc12,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44AC0>,387.15829153199996,4,4,5.046700000000004,yes
CHEMBL2386109,7.24,COCCn1cc(C2=C(c3coc4ccccc34)C(=O)NC2=O)c2cccnc21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44B30>,387.12190602400005,6,1,2.996100000000001,yes
CHEMBL2322677,7.24,Clc1cc(-c2c[nH]c3ncccc23)cc(NC2CCCCC2)n1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44BA0>,326.129824288,3,2,5.022900000000003,yes
CHEMBL422714,7.24,O=C1NC(=O)C(c2cccc(Cl)c2)=C1Nc1cc(Cl)c(O)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44C10>,381.967875188,4,3,3.8320000000000007,yes
CHEMBL1834329,7.24,Nc1c(F)c(NCCNc2ccccn2)c2c3c1c(=O)c(C(=O)O)cn3C1(CCC1)CO2,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44C80>,439.1655824039999,8,4,2.6116,yes
CHEMBL1080848,7.23,COc1cccc(C2=NNC(=O)/C2=N\Nc2ccc(N3CCOCC3)cc2)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44CF0>,379.164439532,7,2,1.8337999999999994,yes
CHEMBL345348,7.23,O=C1NC(=O)C(c2cccc([N+](=O)[O-])c2)=C1Nc1ccc(O)c(Cl)c1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44D60>,359.0308981,6,3,2.4334,yes
CHEMBL4788045,7.23,CN1CC=C(c2c(O)cc(O)c3c(=O)cc(-c4ccc(Sc5nc6ccccc6n5C)cc4Cl)oc23)CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44DD0>,545.117604928,8,2,6.281400000000005,no
CHEMBL4476724,7.23,O=C(Nc1cc(-c2[nH]c(Cc3ccccc3)nc2-c2ccc(F)cc2)ccn1)C1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44E40>,412.16993951200004,3,2,5.217100000000004,yes
CHEMBL4474740,7.23,Cc1nc(-c2ccc(F)c(F)c2)c(-c2ccnc(NC(=O)C3CC3)c2)[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44EB0>,354.129217572,3,2,4.073820000000002,yes
CHEMBL3545157,7.22,O=c1sn(-c2cccc3ccccc23)c(=O)n1Cc1ccccc1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44F20>,334.077598688,5,0,3.2622000000000018,yes
CHEMBL252669,7.22,C1=CC2C(c3ccnc(Nc4ccccc4)n3)=C(c3ccccc3)NN2C=C1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C44F90>,365.1640456080001,5,2,4.360800000000003,yes
CHEMBL4451197,7.21,O=C(/C=C/c1cnc2[nH]cc(-c3ccccc3)c2c1)NCc1nc2ccccc2[nH]1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C25040>,393.15896022800007,3,3,4.435800000000002,yes
CHEMBL3673984,7.21,COc1ccccc1C1C2=C(CC(C)(C)CC2=O)Nc2n[nH]c(C)c21,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C250B0>,337.17902697600005,4,2,3.9273200000000017,yes
CHEMBL4798419,7.21,CNC(=O)c1sc(-c2ccnc(NC(=O)CNCCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c2)nc1OCC1CC1,<rdkit.Chem.rdchem.Mol object at 0x0000022DE1C25120>,669.346109364,9,4,6.761300000000007,no
